Date,Close/Last,Volume,Open,High,Low
08/06/2020,$258.03,57138,$266.13,$266.13,$255.00
08/05/2020,$269.00,142645,$232.32,$280.00,$232.30
08/04/2020,$228.24,43626,$228.23,$231.5125,$227.0895
08/03/2020,$228.81,51462,$232.24,$232.24,$227.17
07/31/2020,$229.56,51708,$228.41,$230.6899,$226.00
07/30/2020,$227.00,32589,$230.19,$232.215,$226.2928
07/29/2020,$231.23,34868,$231.18,$236.64,$230.605
07/28/2020,$230.56,31584,$234.21,$235.2076,$230.56
07/27/2020,$234.39,50259,$230.73,$236.00,$229.715
07/24/2020,$230.28,43123,$229.03,$233.50,$227.96
07/23/2020,$228.54,51984,$228.64,$228.64,$226.00
07/22/2020,$227.59,47218,$225.59,$228.48,$225.59
07/21/2020,$226.66,40187,$227.62,$231.3499,$226.01
07/20/2020,$227.00,43796,$230.49,$233.41,$227.00
07/17/2020,$230.38,39412,$226.95,$233.64,$226.95
07/16/2020,$227.50,24191,$229.92,$229.92,$226.00
07/15/2020,$229.01,29233,$229.65,$232.30,$227.995
07/14/2020,$227.96,35305,$225.96,$228.95,$224.22
07/13/2020,$225.66,39641,$227.82,$228.21,$224.00
07/10/2020,$225.86,41331,$224.61,$228.821,$223.05
07/09/2020,$223.00,36344,$228.66,$228.79,$222.36
07/08/2020,$230.50,21518,$232.42,$232.42,$228.00
07/07/2020,$231.31,25248,$232.26,$234.45,$230.935
07/06/2020,$234.28,33520,$233.11,$234.99,$231.72
07/02/2020,$230.01,25442,$231.84,$233.02,$230.01
07/01/2020,$229.61,27515,$230.25,$233.99,$229.00
06/30/2020,$229.19,19718,$230.60,$232.995,$228.4017
06/29/2020,$231.81,36313,$225.13,$234.995,$224.66
06/26/2020,$221.27,50836,$231.30,$232.00,$220.20
06/25/2020,$231.99,29433,$228.37,$231.99,$226.9837
06/24/2020,$230.44,35292,$232.88,$233.9999,$228.7648
06/23/2020,$233.75,28143,$237.81,$237.90,$233.53
06/22/2020,$234.91,30089,$239.36,$241.775,$233.1457
06/19/2020,$240.27,59216,$245.00,$247.45,$240.27
06/18/2020,$243.83,21573,$238.04,$243.83,$238.04
06/17/2020,$240.03,20029,$241.78,$242.145,$239.50
06/16/2020,$241.38,46903,$241.99,$244.797,$237.00
06/15/2020,$237.39,36655,$226.99,$237.59,$226.9127
06/12/2020,$231.82,57895,$231.40,$233.98,$225.72
06/11/2020,$221.53,66217,$231.55,$238.20,$220.00
06/10/2020,$240.00,34357,$242.33,$245.00,$238.74
06/09/2020,$242.80,45969,$243.00,$245.00,$240.76
06/08/2020,$243.72,41053,$247.85,$247.85,$243.00
06/05/2020,$242.95,52315,$245.85,$246.51,$241.60
06/04/2020,$242.45,41426,$244.23,$245.50,$240.51
06/03/2020,$243.52,46552,$246.54,$250.98,$243.00
06/02/2020,$243.01,32527,$246.47,$250.00,$243.00
06/01/2020,$243.54,35622,$243.00,$253.00,$243.00
05/29/2020,$243.43,40418,$245.25,$248.445,$238.50
05/28/2020,$246.92,31334,$254.00,$256.07,$246.92
05/27/2020,$250.54,35599,$244.19,$251.51,$243.103
05/26/2020,$241.46,36138,$240.00,$244.23,$237.851
05/22/2020,$236.59,19803,$234.00,$237.95,$231.86
05/21/2020,$234.74,17873,$238.10,$238.10,$233.6085
05/20/2020,$238.04,27712,$237.01,$238.50,$233.44
05/19/2020,$232.93,28950,$237.58,$239.00,$232.93
05/18/2020,$236.75,33680,$232.00,$239.00,$230.7725
05/15/2020,$227.01,24967,$228.97,$234.99,$225.2773
05/14/2020,$229.57,30431,$225.00,$229.57,$221.15
05/13/2020,$227.56,45699,$231.72,$233.7659,$227.3834
05/12/2020,$232.08,38498,$241.05,$241.5819,$232.08
05/11/2020,$237.49,32563,$241.00,$242.88,$237.00
