Date,Close/Last,Volume,Open,High,Low
08/16/2022,$22.91,12900060,$23.15,$23.20,$22.21
08/15/2022,$23.50,14502890,$23.425,$23.61,$22.64
08/12/2022,$24.41,8128410,$23.67,$24.48,$23.38
08/11/2022,$24.61,19558520,$23.58,$25.91,$23.21
08/10/2022,$22.90,10013980,$23.11,$23.11,$22.04
08/09/2022,$22.69,10393160,$23.32,$23.71,$22.14
08/08/2022,$23.06,7216865,$23.39,$23.8299,$23.02
08/05/2022,$23.33,6644812,$23.64,$23.90,$22.96
08/04/2022,$24.09,13135590,$23.19,$24.70,$23.10
08/03/2022,$22.99,20360400,$23.60,$23.70,$22.03
08/02/2022,$24.15,13410130,$23.52,$25.2799,$23.08
08/01/2022,$24.47,13837720,$24.96,$25.17,$24.11
07/29/2022,$24.43,7608512,$23.54,$24.58,$23.27
07/28/2022,$24.27,7911686,$24.45,$24.9638,$23.67
07/27/2022,$24.87,5758263,$24.49,$24.9599,$23.90
07/26/2022,$24.39,8934179,$24.99,$25.61,$24.01
07/25/2022,$24.50,6952757,$24.53,$24.82,$24.00
07/22/2022,$24.92,13418940,$26.45,$26.78,$24.36
07/21/2022,$26.89,8031646,$26.51,$27.25,$26.32
07/20/2022,$26.74,8712626,$26.60,$27.46,$26.46
07/19/2022,$27.14,12437400,$28.00,$28.02,$26.43
07/18/2022,$28.20,14971890,$28.95,$29.34,$28.08
07/15/2022,$29.54,6392525,$29.48,$29.63,$28.60
07/14/2022,$29.96,6770592,$29.96,$30.4445,$29.15
07/13/2022,$29.77,5555306,$28.70,$30.12,$28.19
07/12/2022,$29.23,5489696,$28.92,$29.68,$28.51
07/11/2022,$29.25,8951242,$30.77,$30.89,$29.08
07/08/2022,$32.13,6706444,$31.80,$32.75,$31.30
07/07/2022,$32.44,10046550,$32.01,$33.56,$31.81
07/06/2022,$30.74,7738812,$31.59,$31.93,$30.15
07/05/2022,$32.13,8515701,$30.03,$32.22,$29.61
07/01/2022,$30.28,12633020,$32.87,$33.02,$29.55
06/30/2022,$31.74,9701999,$31.89,$32.44,$30.40
06/29/2022,$32.10,10363330,$30.99,$32.61,$30.83
06/28/2022,$32.66,14149820,$33.54,$34.20,$32.30
